ticker,strategy,entry_date,exit_date,entry_price,exit_price,qty,pnl,pnl_pct,holding_days,exit_reason
000660,dual_momentum,2024-01-26,2024-02-13,133863.32334374997,147348.394734375,14,188482.0,10.07,18,익절
000660,dual_momentum,2024-02-27,2024-03-04,151383.66993749997,163556.701453125,13,157930.0,8.04,6,익절
000660,dual_momentum,2024-03-13,2024-03-20,161029.68131249998,153733.472015625,12,-87831.0,-4.53,7,손절
000660,dual_momentum,2024-03-20,2024-03-21,154041.246734375,166994.822390625,12,155142.0,8.41,1,익절
000660,dual_momentum,2024-04-08,2024-04-19,178648.97049999997,170518.794890625,11,-89713.0,-4.55,11,손절
000660,dual_momentum,2024-04-19,2024-05-14,170860.17385937498,182326.24125,11,125826.0,6.71,25,익절
000660,dual_momentum,2024-05-14,2024-05-22,182691.25874999998,194527.231171875,10,118068.0,6.48,8,익절
000660,dual_momentum,2024-05-30,2024-05-31,192944.84584374996,186163.634390625,10,-68091.0,-3.51,1,손절
000660,dual_momentum,2024-05-31,2024-06-07,186536.33435937497,204169.9381875,10,176030.0,9.45,7,익절
000660,dual_momentum,2024-07-04,2024-07-17,227049.33814062498,217236.311859375,8,-78765.0,-4.32,13,손절
000660,dual_momentum,2024-07-17,2024-07-18,217671.219390625,209354.71696875,9,-75131.0,-3.82,1,손절
000660,dual_momentum,2024-07-18,2024-07-22,209773.84553124997,201965.707125,9,-70546.0,-3.72,4,손절
000660,dual_momentum,2024-07-22,2024-07-24,202370.04287499998,205413.927328125,9,27118.0,1.5,2,전략 매도
000660,dual_momentum,2024-10-14,2024-10-24,183918.82884374997,195590.74471875,10,116426.0,6.35,10,익절
000660,dual_momentum,2024-10-28,2024-10-29,193806.94145312498,187794.751640625,10,-60404.0,-3.1,1,손절
000660,dual_momentum,2024-10-29,2024-11-01,188170.717109375,179801.36240625,10,-83963.0,-4.45,3,손절
000660,dual_momentum,2024-11-01,2024-11-04,180161.32509374997,191446.0498125,11,123816.0,6.26,3,익절
000660,dual_momentum,2024-11-04,2024-11-12,191829.32518749998,183353.978109375,10,-85029.0,-4.42,8,손절
000660,dual_momentum,2024-11-12,2024-11-14,183721.05314062498,170722.51284375,10,-130241.0,-7.08,2,손절
000660,dual_momentum,2024-11-14,2024-11-18,171064.29965625,169439.625140625,11,-18151.0,-0.95,4,전략 매도
000660,golden_cross,2020-04-23,2020-04-24,77617.59474218749,76337.1723515625,25,-32297.0,-1.65,1,전략 매도
000660,golden_cross,2020-04-28,2020-05-04,78369.33792187499,75962.0166328125,25,-60468.0,-3.07,6,전략 매도
000660,golden_cross,2020-05-11,2020-05-14,79402.97990625,75586.8999375,24,-91858.0,-4.81,3,손절
000660,golden_cross,2020-06-03,2020-06-12,83349.64137499999,79900.8316875,23,-79598.0,-4.14,9,손절
000660,golden_cross,2020-07-30,2020-07-31,80154.73090624998,77650.0846875,24,-60391.0,-3.12,1,손절
000660,golden_cross,2020-09-08,2020-09-10,74610.61420312499,71835.701765625,25,-69642.0,-3.72,2,손절
000660,golden_cross,2020-11-09,2020-11-16,80812.5208515625,91904.675203125,23,254802.0,13.73,7,익절
000660,golden_cross,2021-02-17,2021-02-18,123408.55089062499,119372.3909296875,15,-60811.0,-3.27,1,손절
000660,golden_cross,2021-03-17,2021-03-23,132901.534390625,127899.00421875,14,-70304.0,-3.76,6,손절
000660,golden_cross,2021-04-05,2021-04-12,135749.42631249997,130267.492734375,14,-77021.0,-4.04,7,손절
000660,golden_cross,2021-04-19,2021-04-20,131002.94238281249,131214.856921875,14,2691.0,0.16,1,전략 매도
000660,golden_cross,2021-05-31,2021-06-09,120560.66678906248,116056.4913984375,16,-72345.0,-3.74,9,손절
000660,golden_cross,2021-06-30,2021-07-02,121035.32847656248,116056.4913984375,15,-74944.0,-4.11,2,손절
000660,golden_cross,2021-08-06,2021-08-10,112016.99884374999,106582.4983125,16,-87208.0,-4.85,4,손절
000660,golden_cross,2021-09-03,2021-09-09,101574.73889062498,97582.179515625,18,-72130.0,-3.93,6,손절
000660,golden_cross,2021-10-26,2021-11-09,96828.26278124998,103266.583171875,19,122034.0,6.65,14,익절
000660,golden_cross,2022-02-09,2022-02-11,118191.04953906249,126585.7250625,16,134011.0,7.1,2,익절
000660,golden_cross,2022-03-24,2022-03-28,115788.79812499999,113159.992359375,16,-42332.0,-2.27,4,전략 매도
000660,golden_cross,2022-05-16,2022-05-26,106445.87078124999,99022.799953125,17,-126445.0,-6.97,10,손절
000660,golden_cross,2022-07-12,2022-07-18,90160.74254687499,97406.6598984375,20,144626.0,8.04,6,익절
000660,golden_cross,2022-10-07,2022-10-28,88458.22141406249,80731.09434375,21,-162524.0,-8.74,21,손절
000660,golden_cross,2022-11-11,2022-11-17,90689.05939843749,84893.4824765625,20,-116166.0,-6.39,6,손절
000660,golden_cross,2023-01-06,2023-01-25,80916.99240624999,88821.1290234375,22,173598.0,9.77,19,익절
000660,golden_cross,2023-03-24,2023-04-06,85006.65610937499,81717.7005,22,-72627.0,-3.87,13,손절
000660,golden_cross,2023-05-02,2023-05-09,88134.74200781249,85130.705953125,21,-63353.0,-3.41,7,손절
000660,golden_cross,2023-05-17,2023-05-22,89795.815484375,95759.86303125,20,118994.0,6.64,5,익절
000660,golden_cross,2023-06-30,2023-07-07,112858.55049218748,109308.8239453125,16,-57058.0,-3.15,7,손절
000660,golden_cross,2023-07-17,2023-07-25,114817.89850781248,110873.17209375,16,-63382.0,-3.44,8,손절
000660,golden_cross,2023-07-27,2023-08-02,121479.68645312499,116837.2333125,15,-69900.0,-3.82,6,손절
000660,golden_cross,2023-08-30,2023-09-08,116973.18445312498,111166.4800546875,15,-87351.0,-4.96,9,손절
000660,golden_cross,2023-09-15,2023-09-20,119912.21429687498,115370.6778984375,15,-68383.0,-3.79,5,손절
000660,golden_cross,2023-10-10,2023-10-17,117372.10641406248,127430.0283515625,15,150582.0,8.57,7,익절
000660,golden_cross,2023-11-06,2023-11-08,130631.72778906248,125077.4770078125,14,-78022.0,-4.25,2,손절
000660,golden_cross,2023-11-30,2023-12-05,131515.69681249998,123411.0825703125,13,-105601.0,-6.16,5,손절
000660,golden_cross,2023-12-14,2024-01-09,134265.834828125,134971.096921875,13,8905.0,0.53,26,전략 매도
000660,golden_cross,2024-01-23,2024-01-26,138587.90257812498,133595.86415625,13,-65157.0,-3.6,3,손절
000660,golden_cross,2024-02-08,2024-02-22,140556.49420312498,153733.472015625,12,157847.0,9.37,14,익절
000660,golden_cross,2024-03-22,2024-03-27,167132.30909375,177996.85621875,10,108378.0,6.5,5,익절
000660,golden_cross,2024-05-13,2024-05-22,181212.390734375,194527.231171875,10,132857.0,7.35,9,익절
000660,golden_cross,2024-08-19,2024-08-23,191412.47124999997,182754.34396875,9,-78170.0,-4.52,4,손절
000660,golden_cross,2024-09-26,2024-09-30,178579.260234375,172301.447953125,10,-63037.0,-3.52,4,손절
000660,golden_cross,2024-11-07,2024-11-12,193609.181390625,183353.978109375,9,-92544.0,-5.3,5,손절
000660,golden_cross,2024-12-11,2024-12-17,169877.70799999998,181577.693671875,10,116727.0,6.89,6,익절
000660,rsi_contrarian,2020-08-20,2020-08-25,67469.04226562499,72210.81065625,29,137197.0,7.03,5,익절
000660,rsi_contrarian,2021-08-12,2021-09-01,95404.324640625,102319.187765625,20,137990.0,7.25,20,익절
000660,rsi_contrarian,2022-06-23,2022-07-15,86890.663234375,95188.4740546875,23,190521.0,9.55,22,익절
000660,rsi_contrarian,2024-08-05,2024-08-07,154097.41221875,166794.148265625,12,152061.0,8.24,2,익절
000660,combo,2021-08-11,2021-08-12,100150.7929296875,95213.706609375,19,-94076.0,-4.93,1,손절
000660,combo,2021-08-12,2021-09-01,95404.324640625,102319.187765625,20,137990.0,7.25,20,익절
000660,breakout,2020-06-03,2020-06-12,83349.64137499999,79900.8316875,23,-79598.0,-4.14,9,손절
000660,breakout,2020-10-13,2020-10-16,82879.78917968749,79994.58159375,23,-66636.0,-3.48,3,손절
000660,breakout,2021-02-22,2021-02-25,129578.98860156248,140688.904640625,15,166332.0,8.57,3,익절
000660,breakout,2021-02-25,2021-02-26,140970.56410937497,134057.08996875,14,-97070.0,-4.9,1,손절
000660,breakout,2021-11-15,2021-11-22,105371.92290625,113214.297375,18,140857.0,7.44,7,익절
000660,breakout,2023-07-27,2023-08-02,121479.68645312499,116837.2333125,16,-74560.0,-3.82,6,손절
000660,breakout,2023-11-06,2023-11-08,130631.72778906248,125077.4770078125,15,-83595.0,-4.25,2,손절
000660,breakout,2023-12-14,2024-01-04,134265.834828125,133988.8145625,14,-4160.0,-0.21,21,전략 매도
000660,breakout,2024-02-13,2024-02-23,147643.386515625,158546.8569375,13,141436.0,7.39,10,익절
000660,volume_surge,2023-03-06,2023-03-08,87343.6079140625,84350.9162109375,22,-66118.0,-3.43,2,손절
